openalex_id,doi,year,type,title,venue,primary_topic,matched_terms,auto_flag,abstract_first_60_words
https://openalex.org/W2963060851,https://doi.org/10.1109/tmc.2019.2928811,2019,article,Deep Reinforcement Learning for Online Computation Offloading in Wireless Powered Mobile-Edge Computing Networks,IEEE Transactions on Mobile Computing,IoT and Edge/Fog Computing,computation offloading,,"Wireless powered mobile-edge computing (MEC) has recently emerged as a promising paradigm to enhance the data processing capability of low-power networks, such as wireless sensor networks and internet of things (IoT). In this paper, we consider a wireless powered MEC network that adopts a binary offloading policy, so that each computation task of wireless devices (WDs) is either executed locally"
https://openalex.org/W2964461714,https://doi.org/10.1007/s12243-019-00731-9,2019,article,Lightweight deep network for traffic sign classification,Annals of Telecommunications,Advanced Neural Network Applications,slimmable,,
https://openalex.org/W2965261596,https://doi.org/10.1109/access.2019.2931392,2019,article,Very Low Power Neural Network FPGA Accelerators for Tag-Less Remote Person Identification Using Capacitive Sensors,IEEE Access,CCD and CMOS Imaging Sensors,inference offloading,,"Human detection, identification, and monitoring are essential for many applications aiming to make smarter the indoor environments, where most people spend much of their time (like home, office, transportation, or public spaces). The capacitive sensors can meet stringent privacy, power, cost, and unobtrusiveness requirements, they do not rely on wearables or specific human interactions, but they may need significant on-board"
https://openalex.org/W2966543487,https://doi.org/10.48550/arxiv.1907.13306,2019,preprint,"Cost-Driven Offloading for DNN-based Applications over Cloud, Edge and End Devices",arXiv (Cornell University),IoT and Edge/Fog Computing,DNN partitioning,,"Currently, deep neural networks (DNNs) have achieved a great success in various applications. Traditional deployment for DNNs in the cloud may incur a prohibitively serious delay in transferring input data from the end devices to the cloud. To address this problem, the hybrid computing environments, consisting of the cloud, edge and end devices, are adopted to offload DNN layers by"
https://openalex.org/W2968739565,https://doi.org/10.1007/s11036-019-01345-0,2019,article,Cooperation of Mobile Devices for Fast Inference of Deep Learning Applications,Mobile Networks and Applications,IoT and Edge/Fog Computing,collaborative inference,,
https://openalex.org/W2969272562,,2019,article,Slimmable neural networks for edge devices,Illinois Digital Environment for Access to Learning and Scholarship (University of Illinois at Urbana-Champaign),Advanced Neural Network Applications,slimmable,,"While methods based on deep learning have witnessed major breakthroughs in machine perception and generative modeling, the problem of how to run neural networks within latency budget for edge devices remains unsolved. This thesis presents a new approach to train a single neural network executable at arbitrary widths for instant and adaptive accuracy-efficiency trade-offs at runtime.\n\nFirst a simple and general"
https://openalex.org/W2972364631,https://doi.org/10.1007/978-981-15-0118-0_43,2019,conference-paper,Multi-grained Pruning Method of Convolutional Neural Network,Communications in computer and information science,Advanced Neural Network Applications,slimmable,,
https://openalex.org/W2973734023,https://doi.org/10.1109/spw.2019.00037,2019,conference-paper,Side Channel Attacks in Computation Offloading Systems with GPU Virtualization,,Security and Verification in Computing,computation offloading,,"The Internet of Things (IoT) and mobile systems nowadays are required to perform more intensive computation, such as facial detection, image recognition and even remote gaming, etc. Due to the limited computation performance and power budget, it is sometimes impossible to perform these workloads locally. As high-performance GPUs become more common in the cloud, offloading the computation to the cloud"
https://openalex.org/W2974484945,https://doi.org/10.1109/icscc.2019.8843626,2019,conference-paper,Hardware-Software Co-design Approach for Deep Learning Inference,,Advanced Neural Network Applications,early exit,,"Hardware implementation of machine learning algorithms is a promising solution for higher performance and improved throughput. However, the most challenging task lies in the design of power, energy, and area efficient architectures that can be deployed in tightly constrained embedded systems. In this paper, we investigate the concept of intermediate exit branches in a CNN architecture aiming to reduce latency"
https://openalex.org/W2979596121,https://doi.org/10.1109/access.2019.2947053,2019,article,A Deep Learning Approach for Energy Efficient Computational Offloading in Mobile Edge Computing,IEEE Access,IoT and Edge/Fog Computing,computation offloading,,"Mobile edge computing (MEC) has shown tremendous potential as a means for computationally intensive mobile applications by partially or entirely offloading computations to a nearby server to minimize the energy consumption of user equipment (UE). However, the task of selecting an optimal set of components to offload considering the amount of data transfer as well as the latency in communication"
https://openalex.org/W2979679572,https://doi.org/10.1109/mnet.001.1800506,2019,article,Boomerang: On-Demand Cooperative Deep Neural Network Inference for Edge Intelligence on the Industrial Internet of Things,IEEE Network,IoT and Edge/Fog Computing,DNN partitioning|early exit,,"With the revolution of smart industry, more and more Industrial Internet of Things (IIoT) devices as well as AI algorithms are deployed to achieve industrial intelligence. While applying computation-intensive deep learning on IIoT devices, however, it is challenging to meet the critical latency requirement for industrial manufacturing. Traditional wisdom resorts to the cloud-centric paradigm but still works either inefficiently or"
